id,userSeq,orderdetailSeq,itemCode,status,method,count,incomeImage,additionalImage,stainImageOne,stainImageTwo,stainImageThree,stainInfoOne,stainInfoTwo,stainInfoThree,storeLocation,machid,careLabel,sortCat,sortItem,sortColor,sortTexture,deliveryInfo,inspectionMemo,ngMemo,afterCheckMemo,masterComment,confirmYN,passYN,createDate,updateDate
0101487214,1765,409,19633,500,8,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487214_20230522130724_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487214_20230522130724_3.jpg,,,"
얼룩",,,19,NULL,NULL,주요품목,기본와이셔츠,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:18:53","2023-05-23 16:15:29"
0101487323,1765,410,19634,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487323_20230522130252_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487323_20230522130252_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,정장상의,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:18:53","2023-05-23 16:15:29"
0101487432,1765,411,19635,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487432_20230522130404_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487432_20230522130404_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,주요품목,정장하의,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:18:54","2023-05-23 16:15:29"
0101487541,1621,412,19636,500,10,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487541_20230522114449_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487541_20230522114449_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487541_20230522114449_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487541_20230522114449_4.jpg,,"
얼룩","
얼룩",,20,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:24:42","2023-05-23 15:12:49"
0101487650,1621,413,19637,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487650_20230522114329_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487650_20230522114329_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,정장상의,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:24:42","2023-05-23 15:12:49"
0101487759,1621,414,19638,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487759_20230522112935_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487759_20230522112935_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487759_20230522112935_3.jpg,,,"
손상",,,20,NULL,NULL,주요품목,점퍼,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:24:43","2023-05-23 15:12:50"
0101487868,1621,415,19639,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487868_20230522112713_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:24:43","2023-05-23 15:12:50"
0101487977,1621,416,19640,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487977_20230522112632_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101487977_20230522112632_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:24:43","2023-05-23 15:12:50"
0101488004,1621,417,19641,500,0,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488004_20230522114529_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,주요품목,부속품,어두운색,,연구동,NULL,NULL,NULL,NULL,N,N,"2023-05-22 11:24:44","2023-05-23 15:12:50"
0101488113,1923,418,19642,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488113_20230522113330_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488113_20230522113330_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488113_20230522113330_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488113_20230522113330_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488113_20230522113330_5.jpg,"
손상","
손상","
손상",21,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:28:37","2023-05-24 15:32:52"
0101488222,1923,419,19643,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488222_20230522113530_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488222_20230522113530_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488222_20230522113530_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488222_20230522113530_4.jpg,,"
손상","
손상",,21,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:28:37","2023-05-24 15:32:52"
0101488331,1923,420,19644,500,9,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488331_20230522114235_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488331_20230522114235_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488331_20230522114235_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488331_20230522114235_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488331_20230522114235_5.jpg,"
얼룩","
얼룩","
얼룩",21,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:28:37","2023-05-24 15:32:53"
0101488440,1923,421,19645,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488440_20230522113131_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488440_20230522113131_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488440_20230522113131_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488440_20230522113131_4.jpg,,"
얼룩","
얼룩",,21,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:28:38","2023-05-24 15:32:53"
0101488549,1920,422,19646,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488549_20230522113622_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488549_20230522113622_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:33:57","2023-05-24 13:49:16"
0101488658,1920,423,19647,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488658_20230522114809_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488658_20230522114809_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,일반/경량패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:33:58","2023-05-24 13:49:17"
0101488767,1920,424,19648,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488767_20230522113920_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488767_20230522113920_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:33:58","2023-05-24 13:49:17"
0101488876,1920,425,19649,500,0,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488876_20230522130215_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,부속품,어두운색,,연구동,NULL,NULL,NULL,NULL,N,N,"2023-05-22 11:33:58","2023-05-24 13:49:17"
0101488985,1920,426,19650,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101488985_20230522114000_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,상의,가디건,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:33:59","2023-05-24 13:49:17"
0101489012,1920,427,19651,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489012_20230522114056_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489012_20230522114056_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:33:59","2023-05-24 13:49:17"
0101489121,1938,428,19652,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489121_20230522165631_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:37:36","2023-05-23 16:18:10"
0101489230,1938,429,19653,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489230_20230522165208_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:37:36","2023-05-23 16:18:10"
0101489339,1938,430,19654,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489339_20230522165743_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:37:36","2023-05-23 16:18:10"
0101489448,1938,431,19655,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489448_20230522165118_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:37:37","2023-05-23 16:18:10"
0101489557,1938,432,19656,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489557_20230522165047_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489557_20230522165047_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 11:37:37","2023-05-23 16:18:11"
0101489666,1992,433,19657,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489666_20230522140201_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 12:51:24","2023-05-23 16:36:16"
0101489775,1992,434,19658,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489775_20230522140254_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489775_20230522140254_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489775_20230522140254_3.jpg,,,"
얼룩",,,24,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 12:51:24","2023-05-23 16:36:16"
0101489884,1992,435,19659,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489884_20230522153101_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 12:51:25","2023-05-23 16:36:16"
0101489993,1992,436,19660,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101489993_20230522163149_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:51:25","2023-05-23 16:36:17"
0101490047,1992,437,19661,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490047_20230522163242_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,주요품목,겨울코트,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:51:26","2023-05-23 16:36:17"
0101490156,1995,438,19662,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490156_20230522165943_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:56:26","2023-05-23 16:36:24"
0101490265,1995,439,19663,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490265_20230522165925_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,니트/스웨터,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:56:26","2023-05-23 16:36:24"
0101490374,1995,440,19664,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490374_20230522165833_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:56:26","2023-05-23 16:36:24"
0101490483,1995,441,19665,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490483_20230522165854_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,주요품목,니트/스웨터,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:56:27","2023-05-23 16:36:24"
0101490592,1995,442,19666,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490592_20230522164956_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,25,NULL,NULL,상의,가디건,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 12:56:27","2023-05-23 16:36:25"
0101490601,1976,443,19667,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490601_20230522130528_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490601_20230522130528_2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:00","2023-05-23 16:11:01"
0101490710,1976,444,19668,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490710_20230522164427_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,주요품목,점퍼,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:01","2023-05-23 16:11:01"
0101490819,1976,445,19669,500,4,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490819_20230522164344_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,상의,가디건,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:01","2023-05-23 16:11:02"
0101490928,1976,446,19670,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490928_20230522164647_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490928_20230522164647_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101490928_20230522164647_3.jpg,,,"
손상",,,26,NULL,NULL,주요품목,점퍼,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:01","2023-05-23 16:11:02"
0101491055,1976,447,19671,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491055_20230522164655_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,주요품목,부속품,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:02","2023-05-23 16:11:02"
0101491164,1976,448,19672,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491164_20230522164317_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,아우터,패딩조끼,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:03:02","2023-05-23 16:11:02"
0101491273,2035,449,19673,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491273_20230522140101_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491273_20230522140101_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491273_20230522140101_3.jpg,,,"
손상",,,27,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 13:06:29","2023-05-23 16:36:25"
0101491382,2035,450,19674,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491382_20230522135953_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491382_20230522135953_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491382_20230522135953_3.jpg,,,"
얼룩",,,27,NULL,NULL,주요품목,다운패딩,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 13:06:30","2023-05-23 16:36:25"
0101491491,2035,451,19675,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491491_20230522152936_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,주요품목,점퍼,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 13:06:30","2023-05-23 16:36:25"
0101491500,2035,452,19676,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491500_20230522140446_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491500_20230522140446_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491500_20230522140446_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491500_20230522140446_4.jpg,,"
얼룩","
얼룩",,27,NULL,NULL,주요품목,다운패딩,밝은색,,연구동,기타,,NULL,NULL,Y,N,"2023-05-22 13:06:30","2023-05-23 16:36:25"
0101491609,2035,453,19677,500,3,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491609_20230522163340_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,주요품목,겨울코트,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:06:31","2023-05-23 16:36:26"
0101491718,1863,454,19678,500,1,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491718_20230522162450_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,상의,블라우스,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:11:27","2023-05-23 16:11:06"
0101491827,1863,455,19679,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491827_20230522162327_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491827_20230522162327_3.jpg,,,"
얼룩",,,28,NULL,NULL,주요품목,다운패딩,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:11:28","2023-05-23 16:11:06"
0101491936,1863,456,19680,500,10,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101491936_20230522162349_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,주요품목,부속품,밝은색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:11:28","2023-05-23 16:11:06"
0101492063,1863,457,19681,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492063_20230522132832_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492063_20230522132832_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492063_20230522132832_4.jpg,,"
얼룩","
얼룩",,28,NULL,NULL,주요품목,셔츠/남방,밝은색,,연구동,고가의류,,NULL,NULL,Y,N,"2023-05-22 13:11:29","2023-05-23 16:11:06"
0101492172,1863,458,19682,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492172_20230522132742_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492172_20230522132742_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492172_20230522132742_3.jpg,,,"
얼룩",,,28,NULL,NULL,주요품목,티셔츠,밝은색,,연구동,고가의류,,NULL,NULL,Y,N,"2023-05-22 13:11:29","2023-05-23 16:11:06"
0101492281,1863,459,19683,500,5,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492281_20230522132655_1.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492281_20230522132655_2.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492281_20230522132655_3.jpg,,,"
얼룩",,,28,NULL,NULL,주요품목,티셔츠,밝은색,,연구동,고가의류,,NULL,NULL,Y,N,"2023-05-22 13:11:29","2023-05-23 16:11:06"
0101492390,2014,460,19684,500,2,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492390_20230522164035_1.jpg,,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,주요품목,맨투맨/후드,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:16:42","2023-05-23 16:42:25"
0101492499,2014,461,19685,500,7,0,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492499_20230522163647_1.jpg,,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492499_20230522163647_3.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492499_20230522163647_4.jpg,https://lsolution-data-storage.s3.ap-northeast-2.amazonaws.com/incomeImage/0101492499_20230522163647_5.jpg,"
얼룩","
얼룩","
얼룩",29,NULL,NULL,아우터,패딩조끼,어두운색,,연구동,NULL,,NULL,NULL,Y,N,"2023-05-22 13:16:42","2023-05-23 16:42:26"
